hs10,hs10_desc,wave,effective_date,tariff
"0303810010","DOGFISH (SQUALUS SPP.), FROZEN, EXCEPT FILLETS, LIVERS AND ROES","China",24sep2018,.1
"0303810011","DOGFISH (SQUALUS SPP.), FROZEN, EXCEPT FILLETS, LIVERS AND ROES","China",24sep2018,.1
"0303810090","SHARKS, FROZEN, EXCEPT DOGFISH, FILLETS, LIVERS AND ROES","China",24sep2018,.1
"0303810091","SHARKS, FROZEN, EXCEPT DOGFISH, FILLETS, LIVERS AND ROES","China",24sep2018,.1
"0303820000","RAYS AND SKATES, FROZEN, EXCLUDING LIVERS, ROES, FILLETS AND OTHER FISH MEAT OF HEADING 0304","China",24sep2018,.1
"0303830000","TOOTHFISH (DISSOSTICHUS SPP.), FROZEN, EXCLUDING FISH FILLETS, LIVERS AND ROES","China",24sep2018,.1
"0303840000","SEA BASS (DICENTRARCHUS LABRAX, DICENTRARCHUS PUNCTATUS), FROZEN, EXCEPT FILLETS, LIVERS AND ROES","China",24sep2018,.1
"0303890001","SEA SMELTS, FROZEN, EXCEPT FILLETS, LIVERS AND ROES","China",24sep2018,.1
"0303890004","SMELTS, FROZEN, EXCEPT FILLETS, LIVERS AND ROES","China",24sep2018,.1
"0303890010","CUSK, FROZEN, EXCEPT FILLETS, LIVERS AND ROES, NESOI","China",24sep2018,.1
"0303890013","SHAD AND STURGEON, FROZEN, EXCEPT FILLETS, LIVERS AND ROES","China",24sep2018,.1
"0303890028","PIKE AND PICKEREL, FROZEN, EXCEPT FILLETS, LIVERS AND ROES","China",24sep2018,.1
"0303890031","PERCH AND PIKE PERCH (INCLUDING YELLOW PIKE), FROZEN, EXCEPT FILLETS, LIVERS AND ROES","China",24sep2018,.1
"0303890034","SAUGER, FROZEN, EXCEPT FILLETS, LIVERS AND ROES","China",24sep2018,.1
"0303890037","WHITEFISH, FRESH WATER, FROZEN, EXCEPT FILLETS, LIVERS AND ROES","China",24sep2018,.1
"0303890040","TILAPIA, OTHER THAN OREOCHROMIS SPP., FROZEN, EXCEPT FILLETS, LIVERS AND ROES","China",24sep2018,.1
"0303890043","FISH, FRESHWATER, FROZEN, EXCEPT FILLETS, LIVERS AND ROES, NESOI","China",24sep2018,.1
"0303890046","AKTA MACKEREL, FROZEN, EXCEPT FILLETS, LIVERS AND ROES","China",24sep2018,.1
"0303890049","MULLET, FROZEN, EXCEPT FILLETS, LIVERS AND ROES","China",24sep2018,.1
"0303890052","MONKFISH (LOPHIUS SPP.), FROZEN, EXCEPT FILLETS, LIVERS AND ROES","China",24sep2018,.1
"0303890055","BUTTERFISH, FROZEN, EXCEPT FILLETS, LIVERS AND ROES","China",24sep2018,.1
"0303890058","CAPELIN, FROZEN, EXCEPT FILLETS, LIVERS AND ROES","China",24sep2018,.1
"0303890061","SABLE FISH (ANOPLOPOMA FIMBRIA), FROZEN, EXCEPT FILLETS, LIVERS AND ROES","China",24sep2018,.1
"0303890064","OCEAN PERCH, FROZEN, EXCEPT FILLETS, LIVERS AND ROES","China",24sep2018,.1
"0303890067","SNAPPER (LUTJANIDAE SPP.), FROZEN, EXCEPT FILLETS, LIVERS AND ROES","China",24sep2018,.1
"0303890070","GROUPER, FROZEN, EXCEPT FILLETS, LIVERS AND ROES","China",24sep2018,.1
"0303890079","FISH, FROZEN, EXCEPT FILLETS, LIVERS AND ROES, NESOI","China",24sep2018,.1
"0303890080","FISH, FROZEN, EXCEPT FILLETS, LIVERS AND ROES, NESOI","China",24sep2018,.1
"0303912000","STURGEON ROE, FROZEN","China",24sep2018,.1
"0303914020","HERRING ROE, FROZEN","China",24sep2018,.1
"0303914040","SALMON ROE, FROZEN","China",24sep2018,.1
"0303914050","ALASKAN POLLOCK (THERAGRA CHALCOGRAMMA) ROES, FROZEN","China",24sep2018,.1
"0303914060","MULLET ROE, FROZEN","China",24sep2018,.1
"0303914095","FISH LIVERS AND ROES, FROZEN, NESOI","China",24sep2018,.1
"0303920000","SHARK FINS, FROZEN, EXCEPT FILLETS","China",24sep2018,.1
"0303990000","OTHER EDIBLE FISH OFFAL, FROZEN, NESOI","China",24sep2018,.1
"0304310000","TILAPIA (OREOCHROMIS) FILLETS, FRESH OR CHILLED","China",24sep2018,.1
"0304320000","CATFISH FILLETS AND OTHER MEAT, EXCLUDING FISH STEAKS, FRESH OR CHILLED","China",24sep2018,.1
"0304320010","ICTALURUS SPP FILLETS, FRESH OR CHILLED","China",24sep2018,.1
"0304320020","PANGASIUS SPP, INCLUDING BASA AND TRA, FILLETS, FRESH OR CHILLED","China",24sep2018,.1
"0304320090","CATFISH (SILURUS OR CLARIAS), FILLETS, FRESH OR CHILLED","China",24sep2018,.1
"0304330000","NILE PERCH FILLETS, FRESH OR CHILLED","China",24sep2018,.1
"0304390000","CARP, EEL OR SNAKEHEAD FILLETS, FRESH OR CHILLED","China",24sep2018,.1
"0304410000","PACIFIC SALMON AND ATLANTIC SALMON FILLETS, FRESH OR CHILLED","China",24sep2018,.1
"0304410010","ATLANTIC SALMON (SALMO SALAR) FILLETS, FARMED, FRESH OR CHILLED","China",24sep2018,.1
"0304410020","ATLANTIC SALMON (SALMO SALAR) FILLETS, FRESH OR CHILLED, EXCEPT FARMED","China",24sep2018,.1
"0304410090","PACIFIC SALMON AND DANUBE SALMON FILLETS, FRESH OR CHILLED","China",24sep2018,.1
"0304420000","TROUT FILLETS FRESH OR CHILLED","China",24sep2018,.1
"0304430000","FLAT FISH FILLETS, FRESH OR CHILLED","China",24sep2018,.1
"0304430010","SOLE FILLETS, FRESH OR CHILLED","China",24sep2018,.1
"0304430015","PLAICE FILLETS, FRESH OR CHILLED","China",24sep2018,.1
"0304430020","FLOUNDER FILLETS, FRESH OR CHILLED","China",24sep2018,.1
"0304430025","GREENLAND TURBOT (GREENLAND HALIBUT; REINHARDTIUS HIPPOGLOSSOIDES) FILLETS, FRESH OR CHILLED","China",24sep2018,.1
"0304430090","FLATFISH FILLETS, FRESH OR CHILLED, NESOI","China",24sep2018,.1
"0304440000","FISH FILLETS OF THE FAMILIES BREGMACEROTIDAE, EUCLICHTHYIDAE, GADIDAE, MACROURIDAE, MELANONIDAE, MERLUCCIIDAE, MORIDAE AND MURAENOLEPIDIDAE FR/CHILLED","China",24sep2018,.1
"0304440010","ATLANTIC COD, FILLETS, FRESH OR CHILLED","China",24sep2018,.1
"0304440015","COD FILLETS, FRESH OR CHILLED, EXCEPT ATLANTIC COD","China",24sep2018,.1
"0304440020","HADDOCK FILLETS, FRESH OR CHILLED","China",24sep2018,.1
"0304440025","POLLOCK FILLETS, FRESH OR CHILLED","China",24sep2018,.1
"0304440030","HAKE FILLETS, FRESH OR CHILLED","China",24sep2018,.1
"0304440090","FISH OF THE FAMILIES BREGMACEROTIDAE, EUCLICHTHYIDAE, GADIDAE, MAROURIDAE, MELANONIDAE, ETC. FILLETS, FRESH OR CHILLED, NESOI","China",24sep2018,.1
"0304450000","SWORDFISH (XIPHIAS GLADIUS), FILLETS, FRESH OR CHILLED","China",24sep2018,.1
"0304460000","TOOTHFISH (DISSOSTICHUS SPP), FILLETS, FRESH OR CHILLED","China",24sep2018,.1
"0304470000","DOGFISH FILLETS, AND OTHER SHARK FILLETS, FRESH OR CHILLED","China",24sep2018,.1
"0304480000","RAY AND SKATE (RAJIDAE) FILLETS, FRESH OR CHILLED","China",24sep2018,.1
"0304490100","FISH FILLETS, FRESH OR CHILLED, NESOI","China",24sep2018,.1
"0304490103","PIKE FILLETS, FRESH OR CHILLED","China",24sep2018,.1
"0304490106","PICKEREL FILLETS, FRESH OR CHILLED","China",24sep2018,.1
"0304490109","WHITEFISH FILLETS, FRESHWATER, FRESH OR CHILLED","China",24sep2018,.1
"0304490112","TILAPIA, OTHER THAN OREOCHROMIS, FILLETS, FRESH OR CHILLED","China",24sep2018,.1
"0304490115","FRESHWATER FISH FILLETS, FRESH OR CHILLED, NESOI","China",24sep2018,.1
"0304490120","ATLANTIC OCEAN PERCH FILLETS, FRESH OR CHILLED","China",24sep2018,.1
"0304490125","CUSK FILLETS, FRESH OR CHILLED","China",24sep2018,.1
"0304490190","FISH FILLETS, FRESH OR CHILLED, NESOI","China",24sep2018,.1
"0304510100","TILAPIAS, CATFISH, CARP, EELS, NILE PERCH AND SNAKEHEAD MEAT, NESOI, FRESH OR CHILLED","China",24sep2018,.1
"0304510120","NILE PERCH MEAT, OTHER THAN FILLETS, FRESH OR CHILLED","China",24sep2018,.1
"0304510125","TILAPIA (OREOCHROMIS) MEAT, OTHER THAN FILLETS, FRESH OR CHILLED","China",24sep2018,.1
"0304510190","TILAPIAS, CATFISH, CARP, EELS, NILE PERCH, SNAKEHEADS, OTHER THAN FILLETS, FRESH OR CHILLED","China",24sep2018,.1
"0304520000","SALMONIDAE MEAT, NESOI, FRESH OR CHILLED","China",24sep2018,.1
"0304520010","ATLANTIC SALMON (SALMO SALAR) MEAT OTHER THAN FILLETS, FARMED, FRESH OR CHILLED","China",24sep2018,.1
"0304520015","ATLANTIC SALMON (SALMO SALAR) MEAT OTHER THAN FILLETS, FRESH OR CHILLED, EXCEPT FARMED","China",24sep2018,.1
"0304520020","SALMON (OTHER THAN ATLANTIC SLAMON) MEAT, OTHER THAN FILLETS, FRESH OR CHILLED","China",24sep2018,.1
"0304520090","SALMONIDAE MEAT OTHER THAN FILLETS, FRESH OR CHILLED, NESOI","China",24sep2018,.1
"0304530000","MEAT OF FISH OF THE FAMILIES BREGMACEROTIDAE, EUCLICHTHYIDAE, GADIDAE, MACROURIDAE, MELANONIDAE, MERLUCCIIDAE,MORIDAE & MURAENOLEPIDIDAE, NESOI, FR/CH","China",24sep2018,.1
"0304530010","ATLANTIC COD, MEAT OTHER THAN FILLETS, FRESH OR CHILLED","China",24sep2018,.1
"0304530015","COD MEAT, OTHER THAN FILLETS, FRESH OR CHILLED, EXCEPT ATLANTIC COD","China",24sep2018,.1
"0304530020","HADDOCK MEAT, OTHER THAN FILLETS, FRESH OR CHILLED","China",24sep2018,.1
"0304530025","POLLOCK MEAT, OTHER THAN FILLETS, FRESH OR CHILLED","China",24sep2018,.1
"0304530030","HAKE MEAT, OTHER THAN FILLETS, FRESH OR CHILLED","China",24sep2018,.1
"0304530090","FISH OF THE FAMILIES BREGMACEROTIDAE, EUCLICHTHYIDAE, GADIDAE, MAROURIDAE, MELANONIDAE, ETC. MEAT OTHER THAN FILLETS, FRESH OR CHILLED, NESOI","China",24sep2018,.1
"0304540000","SWORDFISH (XIPHIAS GLADIUS), FRESH OR CHILLED, EXCLUDING FILLETS","China",24sep2018,.1
"0304550000","TOOTHFISH (DISSOSTICHUS SPP), FRESH OR CHILLED, EXCLUDING FILLETS, NES","China",24sep2018,.1
"0304560000","DOGFISH & OTHER SHARKS FRESH OR CHILLED","China",24sep2018,.1
"0304570000","RAYS AND SKATES (RAJIDAE), FRESH OR CHILLED","China",24sep2018,.1
"0304590000","FISH MEAT, NESOI, FRESH OR CHILLED","China",24sep2018,.1
"0304590002","FISH MEAT, NESOI, FRESH OR CHILLED","China",24sep2018,.1
"0304590003","YELLOW PERCH FILLETS AND OTHER MEAT, FRESH OR CHILLED","China",24sep2018,.1
"0304590006","PIKE PERCH (INCLUDING YELLOW PIKE) FILLETS AND OTHER MEAT, FRESH OR CHILLED","China",24sep2018,.1
"0304590009","PERCH MEAT, OTHER THAN FILLETS, FRESHWATER, FRESH OR CHILLED, EXCEPT YELLOW OR PIKE","China",24sep2018,.1
"0304590015","PIKE MEAT, OTHER THAN FILLETS, FRESH OR CHILLED","China",24sep2018,.1
"0304590020","PICKEREL MEAT, OTHER THAN FILLETS, FRESH OR CHILLED","China",24sep2018,.1
"0304590025","WHITEFISH MEAT, OTHER THAN FILLETS, FRESH OR CHILLED","China",24sep2018,.1
"0304590030","TILAPIA, OTHER THAN OREOCHROMIS, MEAT OTHER THAN FILLETS, FRESH OR CHILLED","China",24sep2018,.1
"0304590035","FRESHWATER FISH MEAT OTHER THAN FILLETS, FRESH OR CHILLED, NESOI","China",24sep2018,.1
"0304590036","FRESHWATER FISH MEAT OTHER THAN FILLETS, FRESH OR CHILLED, NESOI","China",24sep2018,.1
"0304590040","SOLE MEAT OTHER THAN FILLETS, FRESH OR CHILLED","China",24sep2018,.1
"0304590045","PLAICE MEAT OTHER THAN FILLETS, FRESH OR CHILLED","China",24sep2018,.1
"0304590050","FLOUNDER MEAT OTHER THAN FILLETS, FRESH OR CHILLED","China",24sep2018,.1
"0304590055","GREENLAND TURBOT (GREENLAND HALIBUT; REINHARDTIUS HIPPOGLOSSOIDES) MEAT OTHER THAN FILLETS, FRESH OR CHILLED","China",24sep2018,.1
"0304590060","FLATFISH MEAT (OTHER THAN FILLETS), FRESH OR CHILLED, NESOI","China",24sep2018,.1
"0304590061","FLATFISH MEAT (OTHER THAN FILLETS), FRESH OR CHILLED, NESOI","China",24sep2018,.1
"0304590065","ATLANTIC OCEAN PERCH, MEAT OTHER THAN FILLETS, FRESH OR CHILLED","China",24sep2018,.1
"0304590070","CUSK MEAT, OTHER THAN FILLETS, FRESH OR CHILLED","China",24sep2018,.1
"0304590090","FISH MEAT OTHER THAN FILLETS, FRESH OR CHILLED, NOT FRESHWATER, NESOI","China",24sep2018,.1
"0304590091","FISH MEAT OTHER THAN FILLETS, FRESH OR CHILLED, NOT FRESHWATER, NESOI","China",24sep2018,.1
"0304610000","TILAPIA FILLETS, FROZEN","China",24sep2018,.1
"0304620000","CATFISH FILLETS, FROZEN","China",24sep2018,.1
"0304620010","ICTALURUS SPP FILLETS, FROZEN","China",24sep2018,.1
"0304620020","PANGASIUS SPP, INCLUDING BASA AND TRA, FILLETS, FROZEN","China",24sep2018,.1
"0304620030","SILURIFORMES FILLETS, FROZEN, NESOI","China",24sep2018,.1
"0304620090","CLARIAS SPP FILLETS, FROZEN","China",24sep2018,.1
"0304630000","NILE PERCH FILLETS, FROZEN","China",24sep2018,.1
"0304690000","CARP, EELS AND SNAKEHEAD FILLETS, FROZEN","China",24sep2018,.1
"0304725000","HADDOCK FILLETS, FROZEN, NESOI","China",24sep2018,.1
"0304731000","COALFISH (POLLACHIUS VIRENS) FILLETS,SKIND, FZ BLOCKS WEIGHING OVER 4.5 KG EA, TO BE MINCED, GROUND OR CUT INTO PIECES OF UNIFORM WEIGHTS & DIMENSIONS","China",24sep2018,.1
"0304735000","POLLOCK FILLETS, FROZEN, EXCEPT ALASKA POLLOCK, NESOI","China",24sep2018,.1
"0304741000","HAKE FILLETS, SKINNED, FROZEN BLOCKS WEIGHING OVER 4.5 KG EACH, TO BE MINCED, GROUND OR CUT INTO PIECES OF UNIFORM WEIGHTS AND DIMENSIONS","China",24sep2018,.1
"0304745000","HAKE (UROPHYCIS SPP.) FILLETS, FROZEN, NESOI","China",24sep2018,.1
"0304791010","POLLOCK FILLETS, SKINNED, FROZEN BLOCKS WGT OVER 4.5 KG EA, TO BE MINCED, GROUND OR CUT INTO PIECES OF UNIFORM WEIGHTS & DIMENSIONS, NESOI","China",24sep2018,.1
"0304791015","WHITING FILLETS (MERLUCCIUS SPP.), SKINNED, FROZEN BLOCKS WEIGHING OVER 4.5 KG EACH, TO BE MINCED, GROUND OR CUT INTO PIECES OF UNIFORM WEIGHTS ETC","China",24sep2018,.1
"0304791090","FISH FILLETS OF BREGMACEROTIDAE, ETC, SKIND, FZ,WEIGHING OVER 4.5 KG EACH, TO BE MINCED, GRD OR CUT INTO PIECES OF UNIFORM WEIGHTS AND DIMENSIONS,NES","China",24sep2018,.1
"0304795000","FROZEN FISH FILLETS OF THE FAMILIES BREGMACEROTIDAE, EUCLICHTHYIDAE, GADIDAE, MACROURIDAE, MELANONIDAE, MERLUCCIIDAE,MORIDAE & MURAENOLEPIDIDAE, NESOI","China",24sep2018,.1
"0304811000","PACIFIC, ATLANTIC & DANUBE SALMON FILLETS,SKINNED,FZ,WGT OVER 4.5 KG EACH,TO BE MINCED, GROUND OR CUT TO PIECES OF UNIFORM WEIGHTS & DIMENSIONS, NESOI","China",24sep2018,.1
"0304815010","ATLANTIC SALMONIDAE (SALMO SALAR) FILLETS, FROZEN, NESOI","China",24sep2018,.1
"0304815090","SALMONIDAE FILLETS, FROZEN, EXCEPT ATLANTIC SALMON, NESOI","China",24sep2018,.1
"0304821000","TROUT FILLETS, SKINNED, FROZEN BLOCKS WEIGHING OVER 4.5 KG EACH, TO BE MINCED, GROUND OR CUT INTO PIECES OF UNIFORM WEIGHTS AND DIMENSIONS","China",24sep2018,.1
"0304825000","TROUT FILLETS, FROZEN, NESOI","China",24sep2018,.1
"0304831010","GREENLAND TURBOT (GREENLAND HALIBUT; REINHARDTIUS HIPPOGLOSSOIDES) FILLETS, SKINNED, FROZEN BLOCKS WEIGHING OVER 4.5 KG EACH, TO BE MINCED, GROUND ETC","China",24sep2018,.1
"0304831015","SOLE FILLETS, SKINNED, FROZEN BLOCKS WEIGHING OVER 4.5 KG EACH, IMPORTED TO BE MINCED, GROUND OR CUT INTO PIECES OF UNIFORM WEIGHTS AND DIMENSIONS","China",24sep2018,.1
"0304831020","FLOUNDER FILLETS, SKINNED, FROZEN BLOCKS WEIGHING OVER 4.5 KG EACH, IMPORTED TO BE MINCED, GROUND OR CUT INTO PIECES OF UNIFORM WEIGHTS AND DIMENSIONS","China",24sep2018,.1
"0304831025","HALIBUT FILLETS, SKINNED, FROZEN BLOCKS OVER 4.5 KG, TO BE MINCED, GROUND OR CUT INTO PIECES OF UNIFORM WEIGHTS & DIMENSIONS, EXCEPT GREENLAND HALIBUT","China",24sep2018,.1
"0304831030","TURBOT FILLETS, SKINNED, FROZEN BLOCKS OVER 4.5 KG, TO BE MINCED, GROUND OR CUT INTO PIECES OF UNIFORM WEIGHTS AND DIMENSIONS, EXCEPT GREENLAND TURBOT","China",24sep2018,.1
"0304831090","FLATFISH FILLETS, SKINNED, FROZEN BLOCKS WEIGHING OVER 4.5 KG EACH, TO BE MINCED, GROUND OR CUT INTO PIECES OF UNIFORM WEIGHTS AND DIMENSIONS, NESOI","China",24sep2018,.1
"0304835005","HALIBUT FILLETS, FROZEN","China",24sep2018,.1
"0304835010","GREENLAND TURBOT (GREENLAND HALIBUT; REINHARDTIUS HIPPOGLOSSOIDES) FILLETS, FROZEN, NESOI","China",24sep2018,.1
"0304835015","SOLE FILLETS, FROZEN, NESOI","China",24sep2018,.1
"0304835020","FLOUNDER FILLETS, FROZEN, NESOI","China",24sep2018,.1
"0304835025","HALIBUT FILLETS, FROZEN, EXCEPT GREENLAND HALIBUT, NESOI","China",24sep2018,.1
"0304835030","TURBOT FILLETS, FROZEN, EXCEPT GREENLAND FILLETS, NESOI","China",24sep2018,.1
"0304835090","FLATFISH FILLETS, FROZEN, NESOI","China",24sep2018,.1
"0304840000","SWORDFISH (XIPHIAS GLADIUS) FILLETS, FROZEN","China",24sep2018,.1
"0304850000","TOOTHFISH (DISSOSTICHUS SPP.) FILLETS, FROZEN","China",24sep2018,.1
"0304860000","HERRING FILLETS, FROZEN","China",24sep2018,.1
"0304870000","TUNA (OF GENUS THUNNUS), SKIPJACK OR STRIPTE-BELLIED BONITO (EUTHYNNUS (KATSUWONUS) PELAMIS) FILLETS, FROZEN","China",24sep2018,.1
"0304880000","DOGFISH, OTHER SHARKS, RAYS AND SKATES (RAJIDAE) FILLETS, FROZEN","China",24sep2018,.1
"0304891010","OCEAN CATFISH (WOLF FISH) FILLETS, SKINNED, FROZEN BLOCKS WEIGHING OVER 4.5 KG EACH, TO BE MINCED, GROUND OR CUT INTO PIECES OF UNIFORM WEIGHTS ETC","China",24sep2018,.1
"0304891015","PICKEREL FILLETS, SKINNED, FROZEN BLOCKS OVER 4.5 KG EACH, TO BE MINCED, GROUND OR CUT INTO PIECES OF UNIFORM WEIGHTS AND DIMENSIONS","China",24sep2018,.1
"0304891020","SAUGER FILLETS, SKINNED, FROZEN BLOCKS OVER 4.5 KG EACH, TO BE MINCED, GROUND OR CUT INTO PIECES OF UNIFORM WEIGHTS AND DIMENSIONS","China",24sep2018,.1
"0304891025","ATLANTIC OCEAN PERCH (ROSEFISH) FILLETS, SKINNED, BLOCKS WEIGHING OVER 4.5 KG, TO BE MINCED, GROUND OR CUT INTO PIECES OF UNIFORM WEIGHTS & DIMENSIONS","China",24sep2018,.1
"0304891030","OCEAN PERCH FILLETS, SKINNED, FROZEN BLOCKS WEIGHING OVER 4.5 KG EACH, TO BE MINCED, GROUND OR CUT INTO PIECES OF UNIFORM WEIGHTS & DIMENSIONS, NESOI","China",24sep2018,.1
"0304891035","PERCH FILLETS, SKINNED & FROZEN IN BLOCKS EACH GT 4.5 KG, TO BE MINCED, GROUND OR CUT INTO PIECES OF UNIFORM WEIGHT & DIMENSION NESOI","China",24sep2018,.1
"0304891090","FISH FILLETS, SKINNED, FROZEN BLOCKS WEIGHING OVER 4.5 KG EACH, TO BE MINCED, GROUND OR CUT INTO PIECES OF UNIFORM WEIGHTS AND DIMENSIONS, NESOI","China",24sep2018,.1
"0304895003","YELLOW PERCH FILLETS, FROZEN, NESOI","China",24sep2018,.1
"0304895006","PIKE PERCH (INCLUDING YELLOW PIKE) FILLETS, FROZEN, NESOI","China",24sep2018,.1
"0304895009","PERCH FILLETS, FROZEN, FRESHWATER, NESOI","China",24sep2018,.1
"0304895015","PICKEREL FILLETS, FROZEN, NESOI","China",24sep2018,.1
"0304895020","PIKE FILLETS, FROZEN, NESOI","China",24sep2018,.1
"0304895025","SAUGER FILLETS, FROZEN, NESOI","China",24sep2018,.1
"0304895030","FRESHWATER FISH FILLETS, FROZEN, NESOI","China",24sep2018,.1
"0304895035","ATLANTIC OCEAN PERCH (ROSEFISH) FILLETS, FROZEN, NESOI","China",24sep2018,.1
"0304895040","OCEAN PERCH FILLETS, FROZEN, EXCEPT ATLANTIC OCEAN PERCH, NESOI","China",24sep2018,.1
"0304895045","OCEAN CATFISH (WOLF FISH) FILLETS, FROZEN, NESOI","China",24sep2018,.1
"0304895050","ORANGE ROUGHY (HOPLOSTETHUS ATLANTICUS) FILLETS, FROZEN, NESOI","China",24sep2018,.1
"0304895055","DOLPHIN FISH (MAHI MAHI; CORYPHAENA SPP.) FILLETS, FROZEN, NESOI","China",24sep2018,.1
"0304895060","CUSK FILLETS, FROZEN, NESOI","China",24sep2018,.1
"0304895090","FISH FILLETS, FROZEN, NESOI","China",24sep2018,.1
"0304895091","FISH FILLETS, FROZEN, NESOI","China",24sep2018,.1
"0304911000","SWORDFISH, FROZEN, IN BULK OR IN IMMEDIATE CONTAINERS WEIGHING WITH THEIR CONTENTS OVER 6.8 KG EACH","China",24sep2018,.1
"0304919000","SWORDFISH, FROZEN, NESOI","China",24sep2018,.1
"0304921000","TOOTHFISH, FROZEN, IN BULK OR IN IMMEDIATE CONTAINERS WEIGHING WITH THEIR CONTENTS OVER 6.8 KG EACH","China",24sep2018,.1
"0304929000","TOOTHFISH, FROZEN, NESOI","China",24sep2018,.1
"0304931005","TILAPIA, CATFISH, CARP, EELS, NILE PERCH, SNAKEHEAD SURIMI, MINCED, FROZEN,IN BULK OR IN IMMEDIATE CONTAINERS  WITH THEIR CONTENTS OVER 6.8 KG EACH","China",24sep2018,.1
"0304931010","TILAPIA, CATFISH, CARP, EELS, NILE PERCH & SNAKEHEADS MINCED (NOT SURIMI), FROZEN, IN BULK OR CONTAINERS WEIGHING W. THEIR CONTENTS OVER 6.8 KG EACH","China",24sep2018,.1
"0304931090","TILAPIA, CATFISH, CARP, EELS, NILE PERCH & SKHD MEAT, FROZEN, IN BULK OR IN IMMEDIATE CONTAINERS WEIGHING WITH THEIR CONTENTS OVER 6.8 KG EACH, NESOI","China",24sep2018,.1
"0304939000","TILAPIA, CATFISH, CARP, EELS, NILE PERCH AND SNAKEHEAD FISH MEAT, FROZEN, NESOI","China",24sep2018,.1
"0304951005","FISH OF FAMILIES BREGMACEROTIDAE, ETC., SURIMI, FZ, IN BULK OR IN IMMEDIATE CONTAINERS WEIGHING WITH THEIR CONTENTS OVER 6.8 KG EACH","China",24sep2018,.1
"0304951010","COD MEAT, MINCED, FROZEN, IN BULK OR IN IMMEDIATE CONTAINERS WEIGHING WITH THEIR CONTENTS OVER 6.8 KG EACH","China",24sep2018,.1
"0304951015","FISH OF FAMILIES BREGMACEROTIDAE, EUCLICHTHYIDAE, ETC. MINCED, FROZEN, IN BULK OR IN CONTAINERS WEIGHING WITH THEIR CONTENTS OVER 6.8 KG EACH, NESOI","China",24sep2018,.1
"0304951020","COD MEAT, FROZEN, IN BULK OR IN IMMEDIATE CONTAINERS WEIGHING WITH THEIR CONTENTS OVER 6.8 KG EACH, NOT MINCED","China",24sep2018,.1
"0304951025","HADDOCK MEAT, FROZEN,  IN BULK OR IN IMMEDIATE CONTAINERS WEIGHING WITH THEIR CONTENTS OVER 6.8 KG EACH, NOT MINCED","China",24sep2018,.1
"0304951030","POLLOCK MEAT, FROZEN, IN BULK OR IN IMMEDIATE CONTAINERS WEIGHING WITH THEIR CONTENTS OVER 6.8 KG EACH, NOT MINCED","China",24sep2018,.1
"0304951090","FISH OF FAMILIES BREGMACEROTIDAE, EUCLICHTHYIDAE, ETC. NOT MINCED,FROZEN,IN BULK OR IN CONTAINERS WEIGHING WITH THEIR CONTENTS OVER 6.8 KG EACH, NESOI","China",24sep2018,.1
"0304960000","DOGFISH AND OTHER SHARKS, FROZEN, NESOI","China",24sep2018,.1
"0304970000","RAY AND SKATES (RAJIDAE), FROZEN, NESOI","China",24sep2018,.1
"0304991104","SURIMI, FROZEN, IN BULK OR IN IMMEDIATE CONTAINERS WEIGHING WITH THEIR CONTENTS OVER 6.8 KG EACH, EXCEPT ALASKA POLLOCK, NESOI","China",24sep2018,.1
"0304991109","FISH MEAT MINCED, FROZEN, IN BULK OR IN IMMEDIATE CONTAINERS WEIGHING WITH THEIR CONTENTS OVER 6.8 KG EACH","China",24sep2018,.1
"0304991130","SURIMI OF ALASKA POLLOCK (THERAGRA CHALCOGRAMMA), FROZEN","China",24sep2018,.1
"0304991140","SURIMI, FROZEN, NESOI","China",24sep2018,.1
"0304991150","SOLE MEAT, FROZEN, IN BULK OR IN IMMEDIATE CONTAINERS WEIGHING WITH THEIR CONTENTS OVER 6.8 KG EACH, NOT MINCED","China",24sep2018,.1
"0304991160","GREENLAND TURBOT (GREENLAND HALIBUT, REINHARDTIUS HIPPOGLOSSOIDES) MEAT, FROZEN, IN BULK OR IMMEDIATE CONTAINERS WEIGHNG W/ CONTENTS OVER 6.8KG, NESOI","China",24sep2018,.1
"0304991170","OCEAN PERCH MEAT, FROZEN, IN BULK OR IMMEDIATE CONTAINERS WEIGHNG W/ CONTENTS OVER 6.8KG, NOT MINCED","China",24sep2018,.1
"0304991175","COD MEAT, MINCED, FROZEN, NESOI","China",24sep2018,.1
"0304991182","PIKE MEAT, FROZEN, IN BULK OR IN IMMEDIATE CONTAINERS WEIGHING WITH THEIR CONTENTS OVER 6.8 KG EACH, NOT MINCED","China",24sep2018,.1
"0304991183","WHITEFISH MEAT, FROZEN, IN BULK OR IN IMMEDIATE CONTAINERS WEIGHING WITH THEIR CONTENTS OVER 6.8 KG EACH, NOT MINCED","China",24sep2018,.1
"0304991184","FRESH-WATER FISH MEAT, FROZEN, IN BULK OR IN IMMEDIATE CONTAINERS WEIGHING WITH THEIR CONTENTS OVER 6.8 KG EACH, NOT MINCED","China",24sep2018,.1
"0304991185","FISH MEAT MINCED, FROZEN, NESOI","China",24sep2018,.1
"0304991190","TUNA, IN BULK OR IN IMMEDIATE CONTAINERS WEIGHING WITH THEIR CONTENTS OVER 6.8 KG EACH, FROZEN, NESOI","China",24sep2018,.1
